PatientID,SNAP29,SNAPC3,SNTA1,SOBP,SOCS4,SPAG8,SPATA2L,SPDYA,SPG7,SPIN2B,SPRN,SQLE,SRI,SRL,SSBP2,ST3GAL2,STARD5,STEAP1,STX3,SYCP2L,TAF5,TAOK2,TAPT1,TAS2R20,TAX1BP1,TDRD9,TEKT3,TES,TFCP2L1,TGM2,THSD1P1,TIGD2,TINF2,TJP2,TMC2,TMCC1,TMEM123,TMEM151B,TMEM159,TMEM168,TMEM175,TMEM20,TMEM48,TMEM52,TMEM86B,TNF,TNFRSF6B,TNK2,TOB1,TRIM67,UBE2H,UBE2J1,UBE2L3,UBE3C,UBFD1,UBXN2A,UCA1,UCK1,UFD1L,UNC119,UNC93B1,UNK,UPB1,UQCRH,USP20,USP39,UTP23,UTP3,VAMP1,VBP1,VPS41,VPS4B,VPS53,WASH7P,WASL,WDR19,WDR1,WDR20,WDR24,WDR63,WDR74,WDR8,WHAMML1,WHSC1L1,WNT5A,WNT5B,WNT7A,WWP1,XK,XRCC6,YDJC,YPEL3,YTHDC1,YWHAZ,ZBTB39,ZBTB48,ZBTB49,ZBTB6,ZC3H18,ZC3HAV1L
TCGA-LB-A8F3,1.6324,-1.1017,-0.5038,3.4066,-2.4078,-0.1743,3.5889,-0.5397,0.5389,1.0961,1.4191,-0.413,-0.2867,-0.8929,1.1821,1.5403,-0.8519,-0.9127,0.8347,-0.3103,0.2316,0.1282,-0.2148,0.6145,-0.7698,-0.4109,0.0367,-1.3221,-0.6693,-0.8387,0.0245,-0.979,0.0741,-0.2975,-0.5834,-1.4508,-0.1988,-0.2949,-1.2161,-0.8621,0.4975,-0.8988,-1.1277,1.1736,-0.2883,0.7144,-0.3898,-0.8383,-0.1039,0.2803,-1.5577,-0.5665,0.2466,-0.9035,-0.1125,4.0765,-0.4297,0.3315,1.6636,0.9649,-0.4976,0.1898,9.9849,0.7745,-0.0669,-0.9645,-1.6971,0.216,-0.2539,0.0229,-0.3686,-0.7063,0.7628,0.94,-1.9339,-0.3563,-0.4441,-1.708,0.9392,-0.2955,0.8957,-0.6179,-0.3232,-1.2595,-0.9909,-0.748,-0.8067,-1.0991,-0.422,1.2925,1.1211,0.9814,-2.1745,-1.0794,-0.6978,0.3117,1.0702,-0.8752,0.3579,-1.324
TCGA-LB-A9Q5,0.3548,-0.3123,-0.2049,-0.125,-1.1042,-0.2647,-0.4815,-0.8501,-0.0484,-0.4193,-0.1879,-0.334,-0.6245,0.2632,-0.464,-0.2857,-0.3154,-0.6594,-0.3177,-0.2155,-0.0506,-0.265,-0.3659,-0.9248,-0.066,-0.3393,-0.0968,-0.6491,-0.8265,-0.147,-1.0784,-0.2765,0.0441,1.0774,-0.1447,-0.7583,-0.4979,-0.1919,-0.2055,-0.3967,-0.1245,-0.0202,-0.0162,2.3408,-0.4107,-0.5447,0.7568,-0.2111,2.017,-0.0827,0.1197,-0.044,0.0392,0.0424,-0.0194,-0.0581,-0.4059,-0.0659,-0.2331,-0.1216,-0.3586,-0.1236,-0.2989,0.0912,-0.1943,-0.0032,-0.6159,-0.7321,-0.3359,-0.4227,0.4572,1.719,-0.0003,-0.797,-0.0723,-0.0756,-0.3477,-0.6653,1.1817,-0.2264,-0.1459,-0.3505,0.104,0.6055,-0.6594,-0.554,0.368,-0.1918,-0.0679,0.1235,-0.0983,-0.179,-0.1418,-0.6994,-0.4477,0.0028,-0.2655,-0.9155,0.9029,-0.6676
TCGA-M8-A5N4,-0.94,-0.3997,-0.4887,-0.8203,0.9334,-0.1717,0.2997,0.2864,1.2113,-0.6953,-0.4957,0.4074,0.2827,-0.3717,-0.885,0.4512,-0.6539,1.2877,-0.0218,-0.2973,-1.2162,0.7033,-0.5636,0.0679,0.098,-0.3412,-0.6079,1.7876,1.4516,1.1104,-0.6573,-0.3583,0.1636,0.3902,-0.5494,0.0892,0.0291,-0.3422,-0.5479,-0.5855,0.0473,-0.4774,-0.4898,-0.3066,-0.1153,2.0997,3.3775,1.8069,0.0991,-0.1103,1.1561,0.2941,-0.1368,-0.1373,-0.0758,-1.1478,0.184,-0.381,0.0118,-0.4957,0.3711,-0.1725,-0.2102,-1.2117,-0.8407,-1.0258,-0.5841,-1.0252,0.2293,-0.7617,0.1252,-0.4787,-0.5172,0.022,0.1552,-0.1484,1.2618,-0.2818,-0.2157,-0.2352,-0.3194,-0.4062,0.7841,-0.3483,-0.0033,-0.6901,0.805,-0.3092,-0.6754,-0.9727,0.5205,1.261,-1.3915,-0.3232,-0.2561,-0.4827,-0.3729,-1.0633,0.4963,0.3555
TCGA-OE-A75W,0.9594,-1.3965,0.7078,-0.5342,-1.5808,-0.1719,2.8037,-0.63,2.6611,1.9379,0.0832,-0.3383,0.0738,-0.7565,-0.3577,-0.3248,0.9201,0.0147,0.9455,-0.1839,-0.8942,0.3908,-0.0464,1.0967,-1.619,-0.488,-0.3075,-1.075,0.1152,-0.5308,0.4752,0.1367,-0.314,-0.0775,-0.5891,-1.5454,-1.4915,-0.3334,0.6584,-0.6127,0.7351,-0.5537,-1.5004,-0.1684,0.3365,-0.6478,1.3481,2.8186,-1.1197,-0.3264,-0.4642,-1.9489,2.6971,-1.8218,-1.317,-1.7737,-0.4409,0.6403,1.9493,0.7109,0.9722,-0.3968,0.0212,0.6555,0.5925,0.4071,-1.0601,-2.5537,-0.1191,-0.3788,-0.9351,-1.1656,-0.1263,3.9992,-0.6994,-0.7385,0.1392,-0.5157,1.2995,-0.3186,1.3479,1.9126,-0.8892,-1.2624,-0.7243,0.1371,0.8673,-1.6607,0.2042,0.3679,4.7154,0.9724,-2.9199,-0.034,-1.9873,3.3661,-0.6414,-2.2617,-0.0378,-1.4654
TCGA-PZ-A5RE,-1.1564,-0.8142,-0.0088,-0.599,-1.201,-0.3201,1.6157,-1.1396,-0.1396,0.3376,-0.3058,-0.6115,1.5155,-0.9401,-0.3744,-0.3137,-0.3306,0.1236,0.2674,-0.2487,0.0142,0.5073,-0.8103,-1.08,1.0999,-0.2822,-0.6611,-1.143,-0.6454,0.0753,-0.63,-0.1545,0.5192,0.6598,-0.8416,-0.3948,-0.5868,-0.3687,1.4108,-0.9618,-0.008,-0.147,-0.5972,-0.2976,-0.2125,-0.6413,1.6668,1.4031,0.333,-0.2603,-1.2698,-1.1203,-0.9254,-1.887,-0.0402,0.5326,0.3627,0.1296,-0.9257,-0.1192,1.7232,-0.7005,-0.3708,0.9903,-0.13,0.2562,-1.1938,0.2561,-0.8734,-0.2473,-0.2125,-0.9047,-0.7403,-0.047,-1.4049,-0.5106,1.1925,-1.1603,-0.2426,-0.0834,0.0703,1.4906,0.6627,1.6277,-0.0884,-0.1449,0.8684,-0.828,0.2369,-1.0055,-0.2747,0.8812,-0.8317,-0.142,-0.498,0.5832,-0.5472,-1.0017,-0.2784,-1.3758
TCGA-Q3-A5QY,-0.6981,-0.5273,0.4623,-0.4448,0.3121,-0.2447,0.2614,1.0325,0.4219,0.2851,0.3679,-0.6523,-0.6847,0.2192,0.2462,1.4383,4.3578,-1.0801,-2.1791,-0.2712,0.5333,0.0893,0.8624,0.6368,-1.2883,-0.4201,0.0182,-0.0165,-0.7567,-0.7874,0.6044,-0.7027,0.8758,-1.5923,-0.5711,-0.6846,-0.0733,-0.1904,-0.9942,-0.2894,0.4431,-0.1358,-0.7514,-0.2906,0.3277,1.1747,-0.3332,1.4143,-0.7887,-0.1665,-1.4529,1.5554,0.4583,-1.0552,-1.1346,-1.4394,-0.4224,0.0544,0.7114,1.8519,0.0618,1.2446,0.7146,0.5078,2.7038,-0.4572,0.0281,1.3395,3.3045,-0.2417,-1.1417,-0.3599,0.0514,1.0909,-2.1225,-0.868,0.1095,-0.3243,0.2688,-0.1554,0.4214,0.29,0.5089,-0.1304,-0.4068,-0.2243,-0.0266,-0.3801,-0.9955,-0.372,1.2295,2.2256,1.4673,-0.4218,0.648,0.7168,1.4672,1.074,1.0203,-1.4421
TCGA-Q3-AA2A,-0.7249,0.0741,-0.2573,-0.7319,0.2501,0.0153,0.4195,4.2334,-0.0081,0.3828,1.0534,-0.6341,-0.1214,0.1585,-0.1996,-0.5076,-0.57,-0.1922,-0.6489,0.2443,-0.435,0.5516,0.2539,0.6459,-1.1527,-0.4187,0.4658,-0.7262,0.9502,-0.857,-0.1569,-0.4596,-2.4048,-1.0893,-0.8416,-0.9784,-0.2511,-0.1625,-0.1752,-0.7329,0.3743,-0.239,-1.0412,-0.3186,0.1591,-0.1868,-0.3135,0.8867,0.948,-0.2438,-1.2724,-0.3917,0.3537,-1.1397,-1.3941,-1.3276,-0.3754,-1.1728,0.5074,-0.6268,-0.4659,0.5898,-0.4299,0.7798,-0.8716,0.146,-1.0312,0.9979,0.3212,-1.0918,-1.5689,-1.2968,1.0154,1.2295,-0.847,-0.2356,-0.4243,-0.2735,-0.5791,-0.2592,0.3102,-0.6146,-0.1777,-0.5046,-0.7791,-0.6668,0.1815,-0.1207,-0.4531,-0.9529,0.5649,1.5896,-0.1745,0.1725,-0.5025,0.2055,0.1179,-2.058,0.0159,-0.4605
TCGA-RB-A7B8,0.1551,0.4708,-0.1883,-0.3738,-0.6879,-0.124,-0.4372,-0.677,0.0403,0.4398,0.3533,-0.2893,0.5516,-0.424,-0.6089,0.1897,1.1419,1.3669,-0.7293,-0.2155,-0.9607,0.3728,-0.5897,0.4058,-0.1132,-0.4779,0.6416,-0.0953,0.1411,-0.8045,-0.222,-0.5261,-0.8585,-0.248,-0.5378,1.0433,-0.7969,-0.0928,-0.5388,-1.1343,0.2373,-0.2767,-0.4801,-0.2808,-0.2692,-0.0582,-0.1865,0.639,0.1461,0.0362,-0.6728,0.1354,0.9946,0.0408,-0.5189,-0.6447,-0.4216,-0.2548,1.2082,-0.0293,-0.446,0.2689,-0.3442,0.0489,-0.0375,-0.9369,-0.7359,0.2276,0.5491,-0.812,0.2052,0.2719,0.2949,2.0365,0.3835,-0.4128,0.5001,-0.7473,0.0957,0.3815,-0.3465,1.4157,-0.3548,-0.4859,1.8942,-0.5106,0.0161,-0.3169,-0.6812,-0.0194,0.7662,0.5113,-0.7805,-0.479,-1.0542,0.0139,-0.8527,-0.7798,0.3927,0.8358
TCGA-RB-AA9M,-0.8162,0.0014,-0.5141,0.522,0.1797,-0.2546,0.0627,-0.2812,0.1126,-0.1266,0.0233,0.0678,-0.4897,-0.0282,0.5404,0.2913,-0.8488,-1.1051,0.1282,-0.2422,0.2886,0.1748,1.1032,0.1818,1.3885,-0.1975,-0.3738,0.2728,-0.6488,-0.1999,0.0191,-0.7807,0.2153,-0.0791,-0.2959,0.9208,-0.4725,-0.0415,-0.4649,0.4264,-0.2026,-0.4251,-0.1963,-0.3105,-0.1369,0.4519,-0.5707,-0.448,-0.4611,-0.1022,-0.202,-0.06,-0.3274,-0.1247,0.8953,0.0177,1.2608,-0.1829,-0.6532,-0.6095,-0.1176,-0.089,0.0627,-0.8158,-0.1986,-0.0247,0.0031,-0.4296,-0.6705,-0.0064,2.0339,1.1394,-0.2073,-0.0473,-0.2504,0.2649,0.4157,0.5925,0.0185,-0.1809,-0.2856,-0.8856,0.2999,0.1815,-0.7043,-0.1722,1.1704,0.086,-0.7321,-0.5049,-0.1481,-0.3208,0.3908,0.275,0.0923,-0.2602,0.4092,-0.1294,-0.1677,-0.6221
TCGA-RL-AAAS,0.5955,-0.8382,0.1824,0.6539,-1.5658,-0.2021,-0.0556,-0.0107,-0.6061,-0.2244,0.0917,-0.3562,-0.0129,1.0442,1.2963,0.1861,0.5917,-0.3629,-0.7812,-0.3395,0.6208,-0.1789,0.3465,-0.3263,-0.8736,-0.3248,0.7868,-0.4247,-0.8418,0.3027,0.0117,0.0164,1.288,-0.459,2.2931,-0.4851,-0.4223,-0.2942,-0.3648,-0.6209,-0.0788,-0.4676,-0.7969,-0.0757,-0.2867,-0.1771,-0.4717,-0.7423,-1.0343,-0.0611,-0.8195,-0.3063,0.6417,-1.119,-0.5688,0.0268,-0.2284,0.7451,0.5071,0.3074,-0.0992,-0.0415,-0.0711,0.524,0.4858,0.4167,-0.8269,1.2073,-0.2805,-0.3251,-0.1719,0.1391,0.2874,-0.5869,-0.6573,0.5976,-0.1747,-0.3857,0.1759,-0.1309,0.1257,-0.6398,-0.4491,-0.4988,-0.7061,0.2651,-0.1828,-0.4032,-0.7958,0.6015,-0.0743,1.0589,0.7841,-0.6313,0.0077,0.3425,0.8992,-0.3877,-0.503,-1.4158
TCGA-S4-A8RM,0.4568,1.4117,-0.7567,-0.985,2.0049,-0.2354,0.3276,1.4868,-0.2191,-0.4693,-0.0944,-0.5426,0.6278,-0.4414,-0.267,-0.778,-0.3414,2.0099,1.7709,-0.2743,-0.6705,0.1451,-0.6033,-0.3791,1.1333,-0.4009,-0.4325,0.977,1.8667,-0.6739,-0.2228,1.0925,-1.2107,3.4927,-0.2071,-0.199,0.7737,-0.0381,0.9314,-1.6507,-0.1664,0.6372,-0.8421,-0.3148,-0.3282,-0.8513,-0.6501,1.0207,2.1785,-0.0983,1.7186,-1.4104,-1.0912,1.6713,-2.0219,-0.3337,-0.4298,-0.4536,-0.4028,-0.7127,-0.3072,0.432,-0.1118,-1.5231,-0.2691,-0.0563,0.443,0.7573,0.5944,-0.9766,1.4328,0.551,-0.8029,0.6488,3.4712,-0.8215,-0.9844,2.368,-0.2187,-0.3466,-0.3985,-0.7327,-0.7782,1.8584,-0.3522,-0.5336,-0.7165,1.839,2.687,-0.6626,0.1127,-1.0597,0.7989,-0.031,-0.0635,-0.5156,0.7492,0.5147,1.0562,6.3134
TCGA-S4-A8RO,0.0768,1.9178,2.321,-0.7848,2.7579,-0.4761,0.353,-0.0054,0.7677,0.4219,-0.7874,0.8612,-0.2093,-0.5486,-1.5508,-1.2144,-1.0622,-0.2461,-1.569,-0.3109,-1.556,0.1606,-0.3691,-0.1297,-0.779,-0.2589,-0.6309,-1.3944,0.8053,0.5143,-0.5738,-0.5709,0.2105,0.5748,-0.4568,-0.1679,0.0352,-0.2819,0.0587,0.2028,-0.3261,0.4129,0.7649,-0.193,-0.0269,-0.765,-0.3827,1.1007,0.3007,-0.2439,-0.7311,-0.5643,-0.0081,0.7883,-0.2003,0.6663,-0.4171,-1.0428,-0.3648,-0.7997,-0.0316,0.2708,-0.2852,-0.5108,0.141,-1.6924,1.2649,3.2441,-0.6783,0.6365,-0.8668,-0.9171,-0.3637,-0.4326,-0.19,-1.0535,0.0298,2.4906,-0.7056,-0.3606,0.2019,-0.5304,-0.6503,0.0318,-0.1465,-0.7154,1.8373,-0.6282,1.4478,0.9133,0.4842,-1.5057,-0.7461,0.6515,-0.618,-0.8366,-0.5186,1.1692,1.6315,0.293
TCGA-S4-A8RP,-0.0449,-0.8186,-0.3711,-0.2543,0.4805,-0.1288,-0.2416,0.1154,0.7259,-0.4189,0.5615,-0.2669,-0.3653,-0.5916,-0.4665,0.4785,-0.5363,-0.4281,-0.0068,-0.3746,-0.4298,0.6585,-0.3034,-0.3009,-0.6574,-0.1801,-0.6806,-0.7552,0.3581,-0.3026,0.8041,0.4624,-0.4184,0.8323,1.4472,-0.1826,-0.4518,-0.1182,-0.5786,0.6955,0.0615,-0.7327,-0.5463,-0.2655,-0.1373,-0.3608,-0.5172,-0.1255,0.2391,0.0711,-0.8743,-0.8803,-0.4853,-0.438,-1.0385,-0.3276,-0.3524,-0.3742,-1.1309,-0.2768,-0.1105,0.4766,-0.278,-0.43,0.1767,-1.2653,0.0435,0.645,0.0311,-0.9837,-0.0759,-0.5182,0.8083,0.8559,-0.5456,0.1348,-0.3197,0.1013,0.5553,-0.1339,-0.3158,-0.6151,-0.3525,-0.5353,1.0035,0.2929,0.7037,0.9219,-0.4365,0.1575,-0.0503,-0.256,0.7218,0.0276,0.1847,-0.3035,0.1315,0.3606,0.0361,1.5617
TCGA-US-A774,0.0975,-0.3341,-0.268,0.0058,-0.5295,-0.4176,-0.0053,-0.3326,-0.08,-0.3815,-0.3613,0.5595,-0.6293,0.01,-0.5301,0.606,0.7887,0.1157,0.672,-0.2998,-0.2235,0.1944,-0.4631,-0.685,-0.5587,2.0372,-0.1975,-0.0862,-0.462,0.2372,-0.3812,0.2328,0.7772,0.1099,1.0859,0.3767,-0.3504,-0.2769,-0.3861,-0.5755,-0.3593,-0.0371,0.5194,0.0718,-0.3859,-0.0163,-0.0437,-0.4427,-0.6598,-0.0131,-0.1969,0.1786,-0.6662,0.3259,-0.617,0.0694,-0.1419,0.3589,-0.5814,-0.3259,-0.0402,0.1253,-0.0876,-0.5456,-0.1839,-0.7369,0.307,0.0747,-0.0961,-0.5743,0.3667,-0.23,-0.5208,-0.3751,-0.4821,0.076,0.5506,0.0947,0.212,-0.2744,-0.3441,0.1113,0.1512,-0.0896,0.6479,-0.267,0.7307,0.1818,-0.3275,-0.0248,0.0025,-0.4216,-0.6276,-0.8193,-0.0723,-0.4469,0.1897,-0.3724,-0.4393,-0.1255
TCGA-US-A776,0.0045,1.0262,-0.9785,-1.114,0.3329,-0.4682,-0.1328,-0.5954,0.4303,-0.1745,0.4785,-0.1034,5.8248,-0.9753,-0.951,-1.5359,1.6498,0.3776,-0.9368,9.8947,1.3787,-0.0556,-0.476,-0.0581,-0.1255,0.2038,0.651,-0.8229,0.0808,-1.1149,2.2007,3.9918,-0.9177,0.5887,0.1552,-0.4289,-0.8594,-0.0977,-0.6934,3.063,-0.1467,-0.6703,0.6588,-0.2789,-0.2167,-0.7688,-0.6188,-1.3574,-0.3579,-0.2012,-1.2774,0.2962,0.279,1.1107,-1.2086,-0.6755,-0.4558,0.0571,0.929,-0.5161,-1.0607,3.5435,-0.055,1.7198,0.3289,1.7558,-0.2609,2.8092,0.7544,-0.5368,-1.6255,0.7672,5.6212,0.7328,1.0449,-0.5332,0.4847,0.5976,0.8274,-0.2568,-0.6143,1.1714,-2.2069,-1.5118,-0.6121,-0.396,-0.8631,-0.473,4.1644,0.8206,1.0146,0.4534,1.4863,0.8346,1.2464,0.9202,-0.187,0.668,1.3224,-0.715
TCGA-US-A779,1.3421,-1.9649,-0.4178,-0.6558,-1.2114,-0.2399,0.9431,0.6413,1.8966,-0.0606,0.7553,1.6558,0.9402,1.5095,-1.085,-1.7722,-0.7795,-0.7551,1.3484,-0.2784,-1.2271,0.0761,-0.2285,-0.7451,-0.6791,-0.4052,-0.3555,1.3475,0.5341,-0.8104,-0.3823,0.2394,-0.3864,0.3461,-0.5854,-0.1689,-0.8241,-0.1635,0.2893,0.5767,0.1843,-0.6127,-0.6311,-0.0832,-0.1797,-0.5684,-0.4282,1.4908,-0.2052,-0.1629,-0.4004,-1.5954,1.851,-0.4377,-1.5998,-1.5953,-0.139,-0.2139,0.7354,0.0925,1.7865,-0.3868,0.2688,0.5914,-0.4102,-0.782,-1.1151,0.5855,-0.301,-0.484,-0.901,1.3407,-0.3343,0.9351,-0.2444,-1.1174,0.197,0.0904,0.9879,-0.3177,0.7671,0.4964,-1.1295,0.1604,-0.9184,-0.6948,2.5563,0.0122,0.1201,2.1187,1.6627,-0.1129,-0.1949,-0.2407,-0.9541,1.1783,0.8101,-1.9464,0.1173,-1.4163
TCGA-US-A77E,-0.8298,2.2084,0.2567,-0.4353,-0.328,-0.3452,0.2106,0.6622,0.7075,-0.1958,-0.2503,-0.4519,0.9426,-0.6706,-0.9615,-0.3238,-0.0208,-0.097,0.3109,-0.2675,-0.4137,0.9033,-0.8778,0.2786,1.4948,-0.2142,-0.0797,0.1218,2.9884,-0.3585,-0.1281,1.0227,-0.5733,-0.154,-0.8416,0.2744,0.423,-0.1365,0.5859,1.1027,-0.1758,-0.24,-0.5749,-0.2241,-0.0648,0.5804,1.686,0.5611,0.9982,-0.2516,1.3034,0.1185,-0.0723,-0.0077,-1.0782,0.293,-0.0935,-0.0587,-0.1849,0.4071,1.7972,-0.1583,-0.242,-1.0063,0.096,-0.1266,-1.332,-0.6475,0.062,-0.8809,-0.2725,0.3206,-0.3976,0.0236,1.776,-0.1913,-0.4709,-0.2041,-0.221,-0.2704,-0.3685,0.0791,0.0199,-0.0813,0.0628,0.3934,-0.8303,-0.3361,0.2157,-1.0141,-0.0808,1.1053,-0.9283,-0.2765,-0.5932,0.6883,-1.1726,-0.4612,-0.678,0.0902
TCGA-US-A77G,3.0895,-1.1281,-0.4,-1.0225,0.7067,-0.2649,1.3148,0.0931,0.2492,-0.2058,0.3524,0.1803,0.7534,1.0214,-0.5598,-1.9879,-0.4543,0.2924,1.6756,-0.3202,-0.4521,0.7373,-0.402,-0.1951,0.1463,-0.3912,-0.6966,0.9944,1.7665,-1.0375,-0.8263,0.8477,-0.755,1.8944,-0.2612,-0.6637,0.2411,-0.1549,0.1459,-1.7304,0.0064,0.5242,0.1746,-0.1252,-0.2746,-0.819,-0.149,1.7107,0.5672,-0.127,0.2142,-1.3482,0.3845,0.2612,-0.521,-1.1283,-0.3488,-0.1272,-0.6309,-1.1094,0.5558,-1.2065,-0.3208,-0.7305,-0.4605,-0.5093,-0.6089,0.0487,0.3222,-0.9631,-0.1878,-0.2185,-0.927,-0.052,-0.0082,-0.6712,0.0399,0.601,0.1924,-0.3432,-0.1552,1.8188,-1.6577,0.6854,-1.183,-0.7671,0.7454,0.664,0.2773,-0.3936,0.9421,0.7962,0.6876,0.2145,0.1626,0.7873,0.1737,-0.3949,1.1226,0.9386
TCGA-US-A77J,0.3224,-1.6063,0.4354,0.382,-1.0129,0.1564,0.725,0.1834,0.8906,1.1582,0.369,-0.3376,-0.3097,2.763,0.9003,1.3284,1.3624,-0.5954,-1.25,-0.2118,0.0607,0.1905,1.5049,0.2583,-1.291,-0.1396,0.5363,-0.6261,-0.0967,0.2287,0.3444,-0.6173,2.4096,-1.1488,0.3975,-0.9936,-1.1001,-0.0432,-0.8181,-0.7165,0.4259,-0.5303,-0.5285,-0.2817,0.1987,0.2691,-0.4472,-0.0324,-0.8281,-0.1906,-1.4167,1.3173,0.2601,-0.648,-1.2394,-0.5016,-0.145,0.3777,0.5602,1.1231,-0.1606,0.6831,0.5021,-0.1854,1.1268,-0.4248,-0.9275,1.9015,1.3291,-0.0936,-0.3121,-1.002,0.6991,0.4618,-1.6621,-0.3988,0.5207,-0.271,1.2996,-0.1745,0.2736,0.443,-0.4729,-0.4176,0.5628,0.6806,0.0392,-1.0781,-0.9266,0.9764,0.3402,0.9422,-0.8264,-0.8762,-0.482,0.9015,0.9614,-1.5549,-0.4655,-1.686
TCGA-XD-AAUG,-0.7687,0.4917,0.2399,0.7302,-0.0718,0.3087,1.2242,-0.1404,-0.4826,0.1823,-0.1573,-0.4616,-0.5146,0.6337,0.2934,0.1827,0.3044,-0.8714,-0.717,-0.1465,0.5212,0.8281,-0.3203,-0.3157,-1.3122,0.377,-0.2789,-0.5341,0.8908,-0.3637,0.0056,-1.1299,1.1918,-1.1021,2.5952,-0.6411,-0.6431,0.2204,-0.7401,-0.2971,0.147,0.0388,-0.7474,-0.2666,0.0099,-0.7389,-0.5639,-0.619,-0.9711,-0.0364,-0.4754,0.0736,-0.699,-0.6446,-0.2898,0.1545,-0.3236,-0.1922,-0.0412,-0.3348,-0.9436,-0.0914,0.4102,-0.8003,1.7466,-0.0079,-0.1149,-0.1373,0.4073,-0.7284,-0.1769,-0.6132,0.209,-0.2101,0.9861,0.8366,0.0689,-0.6179,-0.2747,-0.0078,-0.2579,-0.2913,1.9308,-0.3309,0.3427,-0.3249,-0.6624,-1.1323,-0.2606,-0.297,-0.6713,-0.3206,-0.238,-1.0,0.0402,-0.0091,0.3824,-0.3442,-0.4074,0.7641
TCGA-XD-AAUH,-0.7213,-0.8489,0.3893,1.3215,0.4016,0.4427,-0.1984,0.1013,-0.0175,-0.1248,0.7697,-0.4958,-0.5835,1.7699,0.3573,0.5566,0.1824,-0.5402,-0.1,0.2649,0.0167,0.1921,0.2977,0.9473,-1.0712,0.576,0.2288,-0.6879,0.6872,-0.7302,0.6138,-0.8,1.5511,-0.4363,0.6147,-0.2666,-0.7405,0.5539,-0.8966,-0.4169,-0.0074,-0.0722,-0.9784,-0.3023,0.0725,1.1464,-0.5139,0.2356,-0.8887,-0.1884,-0.9088,-0.0375,-0.5309,-0.0483,-0.1515,-0.2117,-0.4494,-0.0996,-0.3357,0.0838,-0.8618,0.1695,1.0887,-0.8261,0.9222,-0.6491,0.3402,1.0595,0.6007,-0.3321,-0.1703,-0.2091,-0.0001,0.1553,-0.6269,0.291,-1.2977,-0.1674,-0.0889,-0.0715,-0.0338,-0.7032,0.4458,-0.4345,-0.4899,-0.283,-0.0375,-0.5616,-0.5306,-0.0926,-0.7028,-0.4822,-0.2123,-0.941,0.2258,-0.172,0.2757,0.4149,-0.5849,-0.9226
